price,geo_risk_score,location_rating,grade_of_the_house,number_of_bedrooms,number_of_bathrooms,living_area,investment_score,investment_recommendation
683000,0.4379008746355684,Medium Risk,9,3,2.5,2300,53.66576760574359,Moderate Investment
682000,0.0084548104956268,Low Risk,9,5,2.75,2760,39.7178715642101,Moderate Investment
680000,0.1457725947521865,Low Risk,7,8,2.75,2530,41.5956096724404,Moderate Investment
679000,0.4416909620991253,Medium Risk,8,3,2.5,2770,52.07405559626447,Moderate Investment
671500,0.0052478134110787,Low Risk,7,5,2.75,2160,31.985313605961863,Low Investment
655000,0.0040816326530612,Low Risk,8,5,2.5,2560,36.0081850922187,Moderate Investment
610000,0.1530612244897959,Low Risk,8,4,2.25,1960,39.363090690821785,Moderate Investment
601000,0.0072886297376093,Low Risk,8,4,3.5,2160,34.06694625902309,Low Investment
596000,0.0,Low Risk,8,4,2.25,2270,34.06951871657754,Low Investment
550000,0.5854227405247812,Medium Risk,8,4,1.75,2410,57.86075988837093,Moderate Investment
548000,0.0072886297376093,Low Risk,7,4,2.0,2100,30.906518451536456,Low Investment
540000,0.2962099125364431,Low Risk,8,4,2.5,1850,44.79492056562884,Moderate Investment
540000,0.005539358600583,Low Risk,7,4,1.75,1630,29.579863114076797,Low Investment
540000,0.437609329446064,Medium Risk,8,4,1.75,2260,51.54715392650566,Moderate Investment
530000,0.0081632653061224,Low Risk,9,3,2.5,3150,38.74899050529302,Moderate Investment
525000,0.0087463556851311,Low Risk,7,6,3.0,2880,35.05038898676354,Moderate Investment
507000,0.1504373177842565,Low Risk,8,3,2.25,1810,37.857064903883625,Moderate Investment
500000,0.1466472303206997,Low Risk,9,3,2.5,3040,43.994231458817296,Moderate Investment
500000,0.0064139941690962,Low Risk,9,3,2.25,2990,38.25121217318096,Moderate Investment
485000,0.1483965014577259,Low Risk,7,5,1.75,2460,38.513400165260904,Moderate Investment
485000,0.2967930029154518,Low Risk,7,2,1.0,1130,37.893110490949624,Moderate Investment
466950,0.0052478134110787,Low Risk,7,3,1.0,1360,27.846276172806785,Low Investment
461000,0.297667638483965,Low Risk,7,3,2.25,1850,40.85322960352972,Moderate Investment
450000,0.1513119533527697,Low Risk,7,3,1.75,1810,34.89205032662416,Low Investment
450000,0.0,Low Risk,10,3,2.5,2450,39.55080213903743,Moderate Investment
450000,0.1513119533527697,Low Risk,8,4,2.5,2290,40.175472786517204,Moderate Investment
449950,0.0084548104956268,Low Risk,7,3,1.75,1470,28.268673703247533,Low Investment
447000,0.0067055393586005,Low Risk,7,3,2.5,1650,28.679986280226373,Low Investment
446450,0.1495626822157434,Low Risk,7,3,1.5,1480,33.939726539966635,Low Investment
445000,0.0,Low Risk,8,3,2.5,1550,31.144385026737968,Low Investment
440000,0.1457725947521865,Low Risk,8,3,2.5,2060,38.33892518046179,Moderate Investment
428040,0.2994169096209912,Low Risk,8,3,2.5,2150,44.72533948644393,Moderate Investment
423000,0.1536443148688046,Low Risk,7,4,1.75,1700,35.69122714020673,Moderate Investment
415000,0.2991253644314868,Low Risk,7,2,1.0,1070,37.82597714410439,Moderate Investment
400000,0.1524781341107871,Low Risk,8,6,2.0,2350,42.38254782432453,Moderate Investment
380600,0.2915451895043731,Low Risk,7,3,2.5,1920,40.795497419747115,Moderate Investment
375000,0.0023323615160349,Low Risk,7,3,2.0,3120,32.43554044994621,Low Investment
375000,0.0037900874635568,Low Risk,8,4,2.5,2310,34.32807408677756,Low Investment
374950,0.2921282798833818,Low Risk,7,4,1.5,1970,41.95251087447966,Moderate Investment
364000,0.2965014577259475,Low Risk,8,4,2.5,2080,45.421555635241106,Moderate Investment
359000,0.1536443148688046,Low Risk,7,3,1.75,2200,36.02812553592865,Moderate Investment
350000,0.1518950437317784,Low Risk,6,1,1.0,900,27.4822188615706,Low Investment
342000,0.0087463556851311,Low Risk,8,3,2.5,1740,32.00226064451755,Low Investment
335900,0.2962099125364431,Low Risk,7,2,1.0,1120,37.84304890787483,Moderate Investment
330000,0.0023323615160349,Low Risk,4,2,0.75,520,15.483668792192198,Low Investment
328000,0.2970845481049562,Low Risk,7,4,2.5,1990,42.20423753917151,Moderate Investment
324950,0.153935860058309,Low Risk,7,4,1.75,2320,37.36064295848209,Moderate Investment
324000,0.2965014577259475,Low Risk,7,2,1.0,820,37.052571678021856,Moderate Investment
323000,0.0026239067055393,Low Risk,7,5,2.5,2500,32.7894482468312,Low Investment
309900,0.0072886297376093,Low Risk,7,3,2.5,2020,29.69261470822095,Low Investment
306000,0.1466472303206997,Low Risk,7,4,2.5,2267,36.9273865390312,Moderate Investment
297000,0.2965014577259475,Low Risk,8,3,2.5,1840,43.77984440529458,Moderate Investment
294000,0.1545189504373177,Low Risk,7,4,2.5,2040,36.63530347203816,Moderate Investment
289500,0.1536443148688046,Low Risk,6,3,1.0,960,29.71261751453828,Low Investment
280000,0.2994169096209912,Low Risk,7,4,1.5,1940,42.16384216024072,Moderate Investment
270000,0.3002915451895043,Low Risk,7,4,1.75,1850,41.95818587175129,Moderate Investment
270000,0.0034985422740524,Low Risk,8,3,2.0,1300,30.615877519839103,Low Investment
255000,0.0008746355685131,Low Risk,6,1,0.5,880,21.38792659921111,Low Investment
255000,0.1530612244897959,Low Risk,7,3,2.25,1830,35.01549710793408,Moderate Investment
249950,0.1504373177842565,Low Risk,7,3,1.75,1320,33.54690447607614,Low Investment
248500,0.2970845481049562,Low Risk,6,2,1.0,720,33.808515614037816,Low Investment
245000,0.1504373177842565,Low Risk,6,3,2.0,2040,32.47203816591571,Low Investment
243500,0.1475218658892128,Low Risk,6,3,3.0,2110,32.542585865515036,Low Investment
225000,0.1481049562682215,Low Risk,6,3,1.0,1120,29.918850657145974,Low Investment
220000,0.0064139941690962,Low Risk,6,3,1.5,1070,24.117522333608765,Low Investment
220000,0.0049562682215743,Low Risk,7,3,1.0,1460,28.101994044370993,Low Investment
217000,0.2991253644314868,Low Risk,7,3,1.0,1400,39.70833008528086,Moderate Investment
169100,0.2921282798833818,Low Risk,7,3,2.0,1050,38.492617826351314,Moderate Investment
1040000,0.4411078717201166,Medium Risk,11,4,2.5,3770,64.72452877254798,High Investment Potential
925000,0.0034985422740524,Low Risk,10,3,3.0,2560,39.98486147705835,Moderate Investment
925000,0.003206997084548,Low Risk,10,4,3.25,3640,43.86090020423754,Moderate Investment
900000,0.7291545189504371,High Potential,10,4,2.75,3950,73.7276780842207,High Investment Potential
900000,0.7329446064139941,High Potential,8,4,2.0,1980,62.61190190361859,High Investment Potential
866800,0.2932944606413993,Low Risk,9,4,3.5,2970,50.67295489624421,Moderate Investment
844000,0.0005830903790087,Low Risk,10,4,3.25,3090,42.285355700721844,Moderate Investment
820000,0.297667638483965,Low Risk,9,3,2.5,2970,49.84788200994683,Moderate Investment
785000,0.2938775510204081,Low Risk,7,3,2.0,2090,41.34333733493397,Moderate Investment
780000,0.1536443148688046,Low Risk,9,4,2.75,3430,46.31689558940459,Moderate Investment
772000,0.1475218658892128,Low Risk,9,4,2.5,2990,44.89552704198562,Moderate Investment
750000,0.439941690962099,Medium Risk,8,3,1.75,2280,50.69392432297594,Moderate Investment
740000,0.1501457725947522,Low Risk,10,4,2.5,2500,46.69032288239971,Moderate Investment
733000,0.1501457725947522,Low Risk,8,3,1.75,1740,37.65823732090239,Moderate Investment
720000,0.0087463556851311,Low Risk,9,4,2.5,3420,40.49423925414321,Moderate Investment
710000,0.2988338192419825,Low Risk,8,3,2.75,2930,46.78757736860978,Moderate Investment
661000,0.0075801749271137,Low Risk,7,2,1.0,1260,26.6721909543038,Low Investment
657500,0.0058309037900874,Low Risk,6,3,1.75,980,23.85355700721847,Low Investment
650000,0.3,Low Risk,7,3,2.0,1340,39.58288770053476,Moderate Investment
640000,0.1536443148688046,Low Risk,7,3,1.0,1530,34.236681685661274,Low Investment
625000,0.2967930029154518,Low Risk,8,4,2.25,2070,45.406479474906845,Moderate Investment
607000,0.2985422740524781,Low Risk,7,3,2.0,2060,41.449712352473455,Moderate Investment
590000,0.0034985422740524,Low Risk,7,3,2.25,2680,31.305717092031614,Low Investment
555000,0.1536443148688046,Low Risk,7,2,1.5,1780,33.90513088352224,Low Investment
550000,0.293002915451895,Low Risk,8,4,2.5,2060,45.22813800845013,Moderate Investment
545000,0.4460641399416908,Medium Risk,7,3,1.75,1700,46.388020143122176,Moderate Investment
514000,0.3002915451895043,Low Risk,7,2,1.0,920,37.47155485570851,Moderate Investment
500000,0.0087463556851311,Low Risk,8,3,1.5,1220,30.611886312966742,Low Investment
499990,0.2991253644314868,Low Risk,8,3,1.75,1730,43.590683026457334,Moderate Investment
495000,0.1495626822157434,Low Risk,8,4,3.0,2740,41.308710497185885,Moderate Investment
490000,0.151603498542274,Low Risk,8,3,1.75,1490,37.0480971609423,Moderate Investment
475000,0.2944606413994168,Low Risk,6,5,2.5,2010,40.152757206778816,Moderate Investment
475000,0.0029154518950437,Low Risk,9,3,2.5,2770,37.52303518810122,Moderate Investment
425000,0.1542274052478133,Low Risk,7,3,2.5,1340,33.751983910447294,Low Investment
405000,0.0005830903790087,Low Risk,7,3,2.0,1740,28.675730032272646,Low Investment
375000,0.1478134110787172,Low Risk,7,2,1.5,1160,32.014140721223555,Low Investment
373000,0.1533527696793002,Low Risk,7,3,2.0,1400,33.8774262951934,Low Investment
345000,0.0084548104956268,Low Risk,6,3,1.0,1010,24.03872717918336,Low Investment
343888,0.2924198250728863,Low Risk,7,4,2.5,2060,42.20481439328978,Moderate Investment
330000,0.1504373177842565,Low Risk,6,1,1.0,860,27.316957952011972,Low Investment
330000,0.3,Low Risk,6,3,1.0,1040,35.780748663101605,Moderate Investment
300000,0.2973760932944606,Low Risk,7,3,2.5,1830,40.788091860120666,Moderate Investment
300000,0.0049562682215743,Low Risk,7,4,2.0,1580,29.42284965934426,Low Investment
277140,0.1457725947521865,Low Risk,8,3,1.5,1190,36.01272197190564,Moderate Investment
275000,0.1545189504373177,Low Risk,8,4,2.5,2180,40.0096350228403,Moderate Investment
269500,0.2932944606413993,Low Risk,6,2,1.0,1140,34.77990676790196,Low Investment
265000,0.1495626822157434,Low Risk,6,2,1.0,770,28.0413308180415,Low Investment
259950,0.151603498542274,Low Risk,7,3,1.5,1350,33.67376561014016,Low Investment
249950,0.2921282798833818,Low Risk,6,3,1.0,1370,36.34823279961335,Moderate Investment
229999,0.0011661807580174,Low Risk,7,4,2.0,1670,29.511887872031927,Low Investment
222000,0.2982507288629737,Low Risk,7,3,2.0,1440,39.780296534198094,Moderate Investment
214000,0.2947521865889212,Low Risk,6,3,1.0,1200,35.99864361328947,Moderate Investment
207500,0.1518950437317784,Low Risk,6,3,1.0,1170,30.20414399526044,Low Investment
190000,0.2994169096209912,Low Risk,6,2,1.0,840,34.22266568965249,Low Investment
187000,0.1501457725947522,Low Risk,8,2,1.75,1050,34.81331753480613,Low Investment
130000,0.0084548104956268,Low Risk,5,2,1.0,880,19.69113359629566,Low Investment
959900,0.0064139941690962,Low Risk,11,4,3.75,3550,46.74853837638952,Moderate Investment
739000,0.1533527696793002,Low Risk,7,5,2.5,2840,39.72769367487254,Moderate Investment
320000,0.3002915451895043,Low Risk,7,3,1.0,1330,39.56781154020049,Moderate Investment
250000,0.2997084548104956,Low Risk,6,2,1.0,740,33.96694781808827,Low Investment
855000,0.1475218658892128,Low Risk,9,4,2.5,2810,44.414243619525735,Moderate Investment
710000,0.1460641399416909,Low Risk,10,3,2.5,2830,46.409410517453736,Moderate Investment
610000,0.2994169096209912,Low Risk,11,3,2.5,3440,57.17453734740649,Moderate Investment
380000,0.2947521865889212,Low Risk,7,3,1.75,1240,39.105595484947216,Moderate Investment
990000,0.2967930029154518,Low Risk,8,4,2.5,2430,46.36904631982663,Moderate Investment
980000,0.1536443148688046,Low Risk,10,4,2.5,3780,50.25272446640994,Moderate Investment
833000,0.4437317784256558,Medium Risk,10,4,3.5,3560,61.267987714566345,High Investment Potential
832500,0.1533527696793002,Low Risk,7,3,2.0,1870,35.134110787172006,Moderate Investment
828000,0.0058309037900874,Low Risk,10,4,2.5,3520,43.64500085748585,Moderate Investment
726000,0.1463556851311953,Low Risk,8,3,2.5,2040,38.308772859793265,Moderate Investment
708000,0.151603498542274,Low Risk,8,5,2.0,3180,43.5668137384824,Moderate Investment
705000,0.1521865889212827,Low Risk,7,6,2.0,2570,39.959121310862,Moderate Investment
690000,0.2965014577259475,Low Risk,9,4,2.5,2780,50.2932133892518,Moderate Investment
649000,0.0014577259475218,Low Risk,8,4,2.0,2240,34.0476138507351,Low Investment
641000,0.1489795918367347,Low Risk,8,4,3.25,2760,41.33886281785442,Moderate Investment
640000,0.0040816326530612,Low Risk,9,3,2.5,2580,37.06166102804758,Moderate Investment
631750,0.1495626822157434,Low Risk,7,3,1.75,2360,36.29266771643722,Moderate Investment
625000,0.0069970845481049,Low Risk,7,2,1.5,1490,27.263840601175534,Low Investment
625000,0.0058309037900874,Low Risk,7,3,1.0,1240,27.54874417299387,Low Investment
624000,0.2979591836734693,Low Risk,8,4,1.75,2710,47.1643566517516,Moderate Investment
600000,0.1521865889212827,Low Risk,9,2,2.5,1830,39.98051168519355,Moderate Investment
580000,0.1495626822157434,Low Risk,8,5,2.5,3110,43.29801531002011,Moderate Investment
578000,0.0058309037900874,Low Risk,7,3,1.0,1500,28.243931338769272,Low Investment
554600,0.1457725947521865,Low Risk,7,3,1.75,1470,33.76138507350992,Low Investment
550000,0.1457725947521865,Low Risk,8,4,2.5,2890,41.55817651736019,Moderate Investment
539950,0.153935860058309,Low Risk,7,5,3.0,3100,40.4462044558083,Moderate Investment
535000,0.0087463556851311,Low Risk,9,3,2.5,2790,37.80974727553359,Moderate Investment
530000,0.0064139941690962,Low Risk,8,3,2.25,2010,32.63089131756598,Low Investment
515000,0.0081632653061224,Low Risk,7,4,1.5,1740,29.978937029357194,Low Investment
510000,0.4460641399416908,Medium Risk,6,4,1.0,1060,42.67679019659811,Moderate Investment
500000,0.153935860058309,Low Risk,7,3,1.5,1960,35.398076113562304,Moderate Investment
474900,0.2965014577259475,Low Risk,7,3,1.0,1630,40.21834707909137,Moderate Investment
469000,0.1518950437317784,Low Risk,8,3,3.25,1370,36.73890335354921,Moderate Investment
469000,0.29533527696793,Low Risk,6,2,1.0,1120,34.80806348513431,Low Investment
468000,0.1545189504373177,Low Risk,8,2,2.5,1480,36.13797726882961,Moderate Investment
460000,0.2962099125364431,Low Risk,7,3,2.25,1650,40.260161207340076,Moderate Investment
454000,0.0011661807580174,Low Risk,7,2,1.0,880,25.399588406791285,Low Investment
449000,0.2956268221574343,Low Risk,8,4,2.75,2090,45.413308180415015,Moderate Investment
446000,0.0037900874635568,Low Risk,7,4,2.0,2280,31.24786018303425,Low Investment
446000,0.1498542274052478,Low Risk,7,4,2.5,1530,35.085078187119,Moderate Investment
442500,0.003206997084548,Low Risk,7,4,2.0,1540,29.24592694220545,Low Investment
425000,0.1545189504373177,Low Risk,8,3,2.25,1740,37.83316443460501,Moderate Investment
417500,0.003206997084548,Low Risk,6,3,1.0,1160,24.229884161456788,Low Investment
410000,0.007871720116618,Low Risk,7,2,1.0,1480,27.272088056001618,Low Investment
402500,0.2988338192419825,Low Risk,7,3,1.0,990,38.60041159320871,Moderate Investment
399950,0.1527696793002915,Low Risk,7,3,1.0,1020,32.83805989928439,Low Investment
390000,0.2932944606413993,Low Risk,7,4,1.75,2020,42.13284794437255,Moderate Investment
380000,0.2965014577259475,Low Risk,8,3,2.0,1840,43.77984440529458,Moderate Investment
380000,0.2988338192419825,Low Risk,7,1,1.5,1200,37.16190891941192,Moderate Investment
377000,0.2994169096209912,Low Risk,6,3,1.75,1820,37.84298654526746,Moderate Investment
370000,0.1489795918367347,Low Risk,7,3,1.0,1440,33.809451053148535,Low Investment
360500,0.2982507288629737,Low Risk,8,3,2.5,3300,47.75355856628366,Moderate Investment
355000,0.0064139941690962,Low Risk,9,4,1.75,2160,37.031960836282565,Moderate Investment
355000,0.1498542274052478,Low Risk,7,2,1.0,840,31.240158401022747,Low Investment
352500,0.2944606413994168,Low Risk,7,3,1.0,1470,39.708906939399135,Moderate Investment
350000,0.2938775510204081,Low Risk,7,3,1.0,1020,38.48237476808905,Moderate Investment
345000,0.2956268221574343,Low Risk,7,2,1.0,1350,38.43469855474657,Moderate Investment
344000,0.1481049562682215,Low Risk,8,3,2.25,1250,36.26644424003367,Moderate Investment
339900,0.2962099125364431,Low Risk,8,3,2.5,2420,45.31898473675184,Moderate Investment
338000,0.1510204081632652,Low Risk,7,3,2.5,1590,34.29215322492633,Low Investment
333000,0.2941690962099125,Low Risk,7,3,1.0,1050,38.57425047941254,Moderate Investment
330000,0.1501457725947522,Low Risk,6,3,1.75,1850,31.95235496796121,Low Investment
313300,0.2985422740524781,Low Risk,6,2,1.0,970,34.53527384979966,Low Investment
312000,0.0049562682215743,Low Risk,6,2,1.0,1170,23.32659297485228,Low Investment
311000,0.1524781341107871,Low Risk,8,2,1.75,1180,35.254205578335224,Moderate Investment
311000,0.007871720116618,Low Risk,7,3,1.0,1120,27.30952121108183,Low Investment
305000,0.0072886297376093,Low Risk,7,3,1.75,1650,28.703309895386724,Low Investment
305000,0.1478134110787172,Low Risk,6,2,1.0,860,28.2120016837904,Low Investment
304999,0.2932944606413993,Low Risk,7,4,2.25,2270,42.801297142233516,Moderate Investment
295450,0.4448979591836734,Medium Risk,8,3,2.0,2030,50.22372585397795,Moderate Investment
290000,0.2985422740524781,Low Risk,7,3,1.0,960,38.50853588188522,Moderate Investment
280000,0.1475218658892128,Low Risk,7,3,1.75,1550,34.04525966230648,Low Investment
279000,0.2982507288629737,Low Risk,7,4,1.0,1210,40.165323272166006,Moderate Investment
275000,0.1510204081632652,Low Risk,6,2,1.0,940,28.55418531048783,Low Investment
271675,0.2938775510204081,Low Risk,7,3,1.75,2140,41.47702717450616,Moderate Investment
270000,0.1472303206997084,Low Risk,6,3,1.0,1500,30.899908015154114,Low Investment
269000,0.2982507288629737,Low Risk,7,3,1.5,1320,39.45944091922483,Moderate Investment
265000,0.003206997084548,Low Risk,7,5,4.0,1400,29.87159539140331,Low Investment
255000,0.2988338192419825,Low Risk,7,3,1.0,1170,39.0816950156686,Moderate Investment
249000,0.0040816326530612,Low Risk,6,3,1.5,1070,24.024227872967366,Low Investment
230000,0.0081632653061224,Low Risk,8,3,1.75,1450,31.203535959838476,Low Investment
230000,0.2947521865889212,Low Risk,7,4,3.0,1680,41.28206607318251,Moderate Investment
213000,0.2921282798833818,Low Risk,7,3,1.75,1200,38.893687345067896,Moderate Investment
205500,0.29533527696793,Low Risk,6,2,1.0,900,34.21982819101667,Low Investment
200000,0.2918367346938775,Low Risk,7,5,1.75,1770,42.406089708610715,Moderate Investment
159000,0.007871720116618,Low Risk,7,3,1.0,1320,27.844280569370603,Low Investment
1060000,0.0020408163265306,Low Risk,11,2,1.5,2370,41.41853104878315,Moderate Investment
998800,0.2915451895043731,Low Risk,9,3,2.0,2250,47.677850360923586,Moderate Investment
